"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"112.31.113";"bnp a/n ykki (smp mekar wangi)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.31.114";"bnp a/n ykki (sma mekar wangi)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"112.32.111";"bdi virtual Ctl(3562377469)";"28.908.260,57";"0,00";"79.814.350,16";"52.852.777,03";"55.869.833,70";"0,00"
"112.32.112";"bdi virtual koper (3562373021)";"94.700.236,15";"0,00";"233.592.437,12";"155.526.470,42";"172.766.202,85";"0,00"
"112.32.113";"bdi tki (virtual account)";"32.508.132,91";"0,00";"54.843.356,11";"53.157.466,22";"34.194.022,80";"0,00"
"112.32.114";"bdi virtual mw 93562375307)";"74.264.457,55";"0,00";"116.503.896,42";"108.223.209,28";"82.545.144,69";"0,00"
"112.33.111";"bank btpn";"503.168.023,00";"0,00";"11.320.288,00";"500.325.818,00";"14.162.493,00";"0,00"
"112.34.111";"bank mandiri";"5.452,78";"0,00";"0,00";"5.452,78";"0,00";"0,00"
"112.35.111";"bca umum r/k.7750381132";"1.077.019.389,85";"0,00";"1.006.305.500,00";"1.987.770.668,00";"95.554.221,85";"0,00"
"112.36.111";"bca ctl no.2799595855 a.n.ykki";"60.186.838,00";"0,00";"75.490.000,00";"120.145.000,00";"15.531.838,00";"0,00"
"112.36.112";"bca koper no.805556221 (ykki)";"136.616.113,00";"0,00";"335.119.750,00";"395.449.000,00";"76.286.863,00";"0,00"
"112.36.113";"bca tki no.3793009115 (ykki)";"35.173.950,00";"0,00";"76.747.500,00";"100.157.000,00";"11.764.450,00";"0,00"
"112.36.114";"bca mw no.6765550088 (ykki)";"215.001.061,00";"0,00";"330.459.324,00";"370.464.000,00";"174.996.385,00";"0,00"
"112.37.111";"rek.bca ykki no.6765047017";"349.375.051,00";"0,00";"116.900.000,00";"321.164.000,00";"145.111.051,00";"0,00"
"112.38.111";"bca beasiswa (r/k.2846565407)";"39.133.500,00";"0,00";"77.800.000,00";"30.000,00";"116.903.500,00";"0,00"
"117.11.111";"uang muka lain2";"4.089.956.000,00";"0,00";"386.770.125,00";"77.565.515,00";"4.399.160.610,00";"0,00"
"117.12.111";"um pembelian aset";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.14.111";"piutg guru sma (krg byr)";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.111";"piutg kary & pegawai";"156.800.000,00";"0,00";"0,00";"21.604.800,00";"135.195.200,00";"0,00"
"117.15.112";"pinj. unit utk rekng";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"117.15.113";"pinj.penerima beasiswa";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.11.111";"piutang spp tk ciateul";"4.587.000,00";"0,00";"36.231.000,00";"33.611.000,00";"7.207.000,00";"0,00"
"118.11.112";"piutang spp tk koper";"17.144.000,00";"0,00";"67.160.750,00";"64.328.750,00";"19.976.000,00";"0,00"
"118.11.113";"piutang spp tk tki";"19.324.601,00";"0,00";"28.276.750,00";"28.300.500,00";"19.300.851,00";"0,00"
"118.21.111";"piutang spp sd ciateul";"74.354.950,00";"0,00";"120.764.500,00";"104.474.000,00";"90.645.450,00";"0,00"
"118.21.112";"piutang spp sd koper";"60.038.649,00";"0,00";"217.305.250,00";"224.900.500,00";"52.443.399,00";"0,00"
"118.21.113";"piutang spp sd tki";"5.959.250,00";"0,00";"99.382.250,00";"90.716.250,00";"14.625.250,00";"0,00"
"118.31.111";"piutang spp smp mekar wangi";"67.606.739,50";"0,00";"144.683.349,00";"112.940.324,00";"99.349.764,50";"0,00"
"118.31.112";"piutang spp smp koper";"278.631.337,00";"0,00";"167.491.250,00";"160.964.250,00";"285.158.337,00";"0,00"
"118.41.111";"piutang spp sma mekar wangi";"141.855.600,00";"0,00";"324.148.750,00";"296.490.750,00";"169.513.600,00";"0,00"
"118.51.111";"uang muka i-learning";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.51.112";"tungg du tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.52.111";"arisan skkk";"263.000.000,00";"0,00";"11.000.000,00";"0,00";"274.000.000,00";"0,00"
"118.53.111";"u.muka kontruksi koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.54.111";"u.m kontruksi dlm pembang. tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.55.111";"piu. ykki/gkkkb";"500.000.000,00";"0,00";"0,00";"0,00";"500.000.000,00";"0,00"
"118.61.111";"u.muka open house tk ciateul";"-3.250.000,00";"0,00";"0,00";"0,00";"-3.250.000,00";"0,00"
"118.61.112";"u.muka open house tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.113";"u.muka open house tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.114";"u.muka open house sd ciateul";"3.250.000,00";"0,00";"0,00";"0,00";"3.250.000,00";"0,00"
"118.61.115";"u.muka open house sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.116";"u.muka open house smp mekar wa";"-2.500.000,00";"0,00";"0,00";"0,00";"-2.500.000,00";"0,00"
"118.61.117";"u.muka open house smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.61.118";"u.muka open house sma mekar wa";"2.500.000,00";"0,00";"0,00";"0,00";"2.500.000,00";"0,00"
"118.61.119";"u.muka open house umum";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.71.111";"asuransi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.81.111";"ganti nama sertifikat & ajb";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"118.91.111";"anonim";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.11.111";"piutang up tk ciateul";"15.204.750,00";"0,00";"0,00";"80.000,00";"15.124.750,00";"0,00"
"119.11.112";"piutang up tk koper";"22.003.000,00";"0,00";"1.000,00";"9.589.000,00";"12.415.000,00";"0,00"
"119.11.113";"piutang up tk tki";"10.999.000,00";"0,00";"0,00";"0,00";"10.999.000,00";"0,00"
"119.21.111";"piutang up sd ciateul";"2.409.500,00";"0,00";"0,00";"0,00";"2.409.500,00";"0,00"
"119.21.112";"piutang up sd koper";"1.500.000,00";"0,00";"0,00";"1.500.000,00";"0,00";"0,00"
"119.21.113";"piutang up sd tki";"975.000,00";"0,00";"0,00";"0,00";"975.000,00";"0,00"
"119.31.111";"piutang up smp mekar wangi";"8.350.000,00";"0,00";"0,00";"0,00";"8.350.000,00";"0,00"
"119.31.112";"piutang up smp koper";"55.119.850,00";"0,00";"0,00";"0,00";"55.119.850,00";"0,00"
"119.41.111";"piutang up sma mekar wangi";"11.710.000,00";"0,00";"6.800.000,00";"0,00";"18.510.000,00";"0,00"
"119.51.111";"piutang ups tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.51.112";"piutang ups tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.51.113";"piutang ups tk tki";"575.000,00";"0,00";"0,00";"0,00";"575.000,00";"0,00"
"119.51.114";"piutang ups sd ciateul";"3.505.000,00";"0,00";"0,00";"960.000,00";"2.545.000,00";"0,00"
"119.51.115";"piutang ups sd koper";"1.730.000,00";"0,00";"0,00";"680.000,00";"1.050.000,00";"0,00"
"119.51.116";"piutang ups smp mekar wangi";"2.274.994,00";"0,00";"0,00";"0,00";"2.274.994,00";"0,00"
"119.51.117";"piutang ups smp koper";"26.609.875,00";"0,00";"0,00";"835.000,00";"25.774.875,00";"0,00"
"119.51.118";"piutang ups sma mekar wangi";"5.080.000,00";"0,00";"0,00";"0,00";"5.080.000,00";"0,00"
"119.51.119";"piutang ups sd tki";"445.000,00";"0,00";"0,00";"0,00";"445.000,00";"0,00"
"119.61.111";"anonim dr tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.112";"anonim dr tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.113";"anonim dr tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.114";"anonim dr sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.115";"anonim dr sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.116";"anonim dr smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.117";"anonim dr smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"119.61.118";"anonim dr sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.11.111";"tanah kopo sari";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"121.12.111";"tanah ciateul";"1.705.500.000,00";"0,00";"0,00";"0,00";"1.705.500.000,00";"0,00"
"121.13.111";"tanah koper";"3.847.375.000,00";"0,00";"0,00";"0,00";"3.847.375.000,00";"0,00"
"121.14.111";"tanah tki ii";"4.089.510.000,00";"0,00";"0,00";"0,00";"4.089.510.000,00";"0,00"
"121.15.111";"tanah mekar wangi";"8.182.475.318,06";"0,00";"0,00";"0,00";"8.182.475.318,06";"0,00"
"122.12.111";"bangunan ciateul";"3.114.000.000,00";"0,00";"0,00";"0,00";"3.114.000.000,00";"0,00"
"122.13.111";"bangunan koper";"7.103.859.051,00";"0,00";"0,00";"0,00";"7.103.859.051,00";"0,00"
"122.14.111";"bangunan tki";"2.777.384.283,00";"0,00";"0,00";"0,00";"2.777.384.283,00";"0,00"
"122.15.111";"bangunan mekar wangi";"7.971.063.493,00";"0,00";"0,00";"0,00";"7.971.063.493,00";"0,00"
"122.15.112";"bangunan smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"123.11.111";"inventaris";"24.000.000,00";"0,00";"0,00";"0,00";"24.000.000,00";"0,00"
"123.12.111";"inventaris ctl";"159.527.735,00";"0,00";"0,00";"0,00";"159.527.735,00";"0,00"
"123.13.111";"inventaris koper";"530.134.500,00";"0,00";"3.850.000,00";"0,00";"533.984.500,00";"0,00"
"123.14.111";"inventaris m.wangi";"458.658.900,00";"0,00";"0,00";"0,00";"458.658.900,00";"0,00"
"123.15.111";"inventaris tki ii";"253.337.000,00";"0,00";"0,00";"0,00";"253.337.000,00";"0,00"
"124.11.111";"kendaraan";"1.039.085.100,00";"0,00";"0,00";"0,00";"1.039.085.100,00";"0,00"
"125.11.111";"asset under contruction ciateu";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.12.111";"asset under contruction koper";"3.850.000,00";"0,00";"0,00";"3.850.000,00";"0,00";"0,00"
"125.13.111";"asset under contruction tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"125.14.111";"asset under contruction mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.11.111";"ak. ph. banguna";"-13.132.498.284,70";"0,00";"0,00";"57.900.042,53";"-13.190.398.327,23";"0,00"
"126.12.111";"ak.ph.kendaraan";"-953.171.756,67";"0,00";"0,00";"9.907.510,00";"-963.079.266,67";"0,00"
"126.13.111";"ak. ph. invent";"-1.053.753.244,13";"0,00";"0,00";"18.080.518,64";"-1.071.833.762,77";"0,00"
"126.15.111";"penyusutan ganti nama";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"126.21.111";"uang jaminan pln";"7.550.400,00";"0,00";"0,00";"7.550.400,00";"0,00";"0,00"
"215.11.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"216.11.111";"ttpn u.pensiun";"0,00";"239.473.002,00";"0,00";"0,00";"0,00";"239.473.002,00"
"217.11.111";"hutang pph21";"0,00";"0,00";"45.150,00";"32.726.131,00";"0,00";"32.680.981,00"
"218.11.111";"hutang operasional";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.16.111";"hutang gaji";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"219.21.111";"hutang lain2";"0,00";"1.307.984.959,00";"450.479.921,00";"226.386.900,00";"0,00";"1.083.891.938,00"
"219.31.111";"u.ttpn beasiswa";"0,00";"39.528.500,00";"0,00";"78.160.000,00";"0,00";"117.688.500,00"
"311.11.111";"donasi";"0,00";"12.139.342.245,37";"0,00";"0,00";"0,00";"12.139.342.245,37"
"311.13.111";"modal barang";"0,00";"14.010.000,00";"0,00";"0,00";"0,00";"14.010.000,00"
"321.11.111";"laba ditahan";"0,00";"-225.052.719,00";"0,00";"0,00";"0,00";"-225.052.719,00"
"400.11.111";"uang titipan komputer tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.12.111";"uang titipan komputer tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.13.111";"uang titipan komputer tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.14.111";"uang titipan komputer sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.111";"uang titipan komputer sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.15.112";"uang titipan komputer sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.16.111";"uang titipan komputer smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.17.111";"uang titipan komputer smp kop";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.18.111";"uang titipan komputer sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"400.19.111";"uang titipan komputer gabungan";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.11.111";"SPP bayar dimuka tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.12.111";"SPP bayar dimuka tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"401.13.111";"SPP bayar dimuka tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.11.111";"SPP bayar dimuka sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.12.111";"SPP bayar dimuka sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"402.13.111";"SPP bayar dimuka sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.11.111";"SPP bayar dimuka smp mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"403.12.111";"SPP bayar dimuka smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"404.11.111";"SPP bayar dimuka sma mekar wangi";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"406.11.111";"UP bayar dimuka tk ciateul";"0,00";"53.881.125,00";"0,00";"11.050.000,00";"0,00";"64.931.125,00"
"406.12.111";"UP bayar dimuka tk koper";"0,00";"134.784.500,00";"5.000,00";"16.619.000,00";"0,00";"151.398.500,00"
"406.13.111";"UP bayar dimuka tk tki";"0,00";"55.138.500,00";"1.000,00";"5.276.000,00";"0,00";"60.413.500,00"
"407.11.111";"UP bayar dimuka sd ctl";"0,00";"82.549.250,00";"0,00";"1.662.500,00";"0,00";"84.211.750,00"
"407.12.111";"UP bayar dimuka sd koper";"0,00";"209.307.500,00";"1.500.000,00";"10.425.000,00";"0,00";"218.232.500,00"
"407.13.111";"UP bayar dimuka sd tki";"0,00";"95.577.500,00";"7.000,00";"7.155.000,00";"0,00";"102.725.500,00"
"408.11.111";"UP bayar dimuka smp mekar wangi";"0,00";"239.492.500,00";"0,00";"0,00";"0,00";"239.492.500,00"
"408.12.111";"UP bayar dimuka smp koper";"0,00";"343.349.500,00";"1.000,00";"34.182.250,00";"0,00";"377.530.750,00"
"409.11.111";"UP bayar dimuka sma mekar wangi";"0,00";"648.082.200,00";"5.000,00";"34.675.000,00";"0,00";"682.752.200,00"
"411.11.111";"SPP tk ciateul";"0,00";"3.961.632.500,00";"0,00";"36.200.000,00";"0,00";"3.997.832.500,00"
"411.12.111";"SPP tk koper";"0,00";"6.375.266.800,00";"0,00";"67.083.750,00";"0,00";"6.442.350.550,00"
"411.13.111";"SPP tk tki";"0,00";"3.369.045.750,00";"0,00";"28.243.750,00";"0,00";"3.397.289.500,00"
"412.11.111";"SPP sd ciateul";"0,00";"12.414.790.464,00";"0,00";"120.746.500,00";"0,00";"12.535.536.964,00"
"412.12.111";"SPP sd koper";"0,00";"22.750.313.000,00";"0,00";"217.091.250,00";"0,00";"22.967.404.250,00"
"412.13.111";"SPP sd tki";"0,00";"3.506.894.250,00";"0,00";"99.097.250,00";"0,00";"3.605.991.500,00"
"413.11.111";"SPP smp ciateul";"0,00";"10.446.531.550,00";"0,00";"112.195.750,00";"0,00";"10.558.727.300,00"
"413.12.111";"SPP smp koper";"0,00";"16.247.034.750,00";"0,00";"167.491.250,00";"0,00";"16.414.526.000,00"
"414.11.111";"SPP sma ciateul";"0,00";"23.208.343.600,00";"0,00";"316.788.750,00";"0,00";"23.525.132.350,00"
"415.11.111";"u.adm tk ciateul";"0,00";"233.147.366,00";"0,00";"3.370.000,00";"0,00";"236.517.366,00"
"415.12.111";"u.adm. tk koper";"0,00";"253.931.553,00";"0,00";"2.021.000,00";"0,00";"255.952.553,00"
"415.13.111";"u.adm. tk tki";"0,00";"157.338.600,00";"0,00";"170.000,00";"0,00";"157.508.600,00"
"415.14.111";"u.adm. sd ciateul";"0,00";"822.713.650,00";"4.000,00";"8.749.000,00";"0,00";"831.458.650,00"
"415.15.111";"u.adm. sd koper";"0,00";"970.986.800,00";"0,00";"28.940.000,00";"0,00";"999.926.800,00"
"415.16.111";"u.adm. smp mekar wangi";"0,00";"540.602.750,00";"0,00";"5.635.000,00";"0,00";"546.237.750,00"
"415.17.111";"u.adm smp koper";"0,00";"857.513.525,00";"0,00";"37.548.500,00";"0,00";"895.062.025,00"
"415.18.111";"u. adm sma mekar wangi";"0,00";"1.878.597.154,00";"0,00";"15.240.000,00";"0,00";"1.893.837.154,00"
"415.19.111";"u.adm. sd tki";"0,00";"679.379.100,00";"2.000,00";"2.487.000,00";"0,00";"681.864.100,00"
"416.11.111";"Denda spp tk ciateul";"0,00";"216.000,00";"0,00";"0,00";"0,00";"216.000,00"
"416.13.111";"Denda spp tk tki";"0,00";"175.000,00";"0,00";"0,00";"0,00";"175.000,00"
"417.11.111";"Denda spp sd ciateul";"0,00";"1.432.000,00";"0,00";"0,00";"0,00";"1.432.000,00"
"417.12.111";"Denda spp sd koper";"0,00";"38.000,00";"0,00";"0,00";"0,00";"38.000,00"
"418.11.111";"Denda smp mekar wangi";"0,00";"2.586.700,00";"0,00";"0,00";"0,00";"2.586.700,00"
"419.11.111";"Denda sma mekar wangi";"0,00";"2.030.500,00";"0,00";"0,00";"0,00";"2.030.500,00"
"441.11.111";"UP tk ciateul";"0,00";"1.106.104.000,00";"0,00";"0,00";"0,00";"1.106.104.000,00"
"441.12.111";"UP tk koper";"0,00";"1.861.633.800,00";"0,00";"0,00";"0,00";"1.861.633.800,00"
"441.13.111";"UP tk tki";"0,00";"971.506.275,00";"0,00";"0,00";"0,00";"971.506.275,00"
"442.11.111";"UP sd ciateul";"0,00";"1.931.229.000,00";"0,00";"0,00";"0,00";"1.931.229.000,00"
"442.12.111";"UP sd koper";"0,00";"4.832.939.000,00";"0,00";"0,00";"0,00";"4.832.939.000,00"
"442.13.111";"UP sd tki";"0,00";"874.825.000,00";"0,00";"0,00";"0,00";"874.825.000,00"
"443.11.111";"UP smp mekar wangi";"0,00";"3.144.514.225,00";"0,00";"0,00";"0,00";"3.144.514.225,00"
"443.12.111";"UP smp koper";"0,00";"4.485.534.810,00";"0,00";"0,00";"0,00";"4.485.534.810,00"
"444.11.111";"UP sma mekar wangi";"0,00";"7.643.948.625,00";"0,00";"0,00";"0,00";"7.643.948.625,00"
"452.11.111";"uang sd ciateul";"6.600.000,00";"0,00";"0,00";"0,00";"6.600.000,00";"0,00"
"471.11.111";"u.adm tk ctl";"0,00";"33.295.629,00";"0,00";"0,00";"0,00";"33.295.629,00"
"471.12.111";"u.adm tk koper";"0,00";"68.528.984,00";"0,00";"0,00";"0,00";"68.528.984,00"
"471.13.111";"u.adm tk tki";"0,00";"28.988.960,00";"0,00";"0,00";"0,00";"28.988.960,00"
"472.11.111";"u.adm sd ctl";"0,00";"704.992.524,00";"0,00";"0,00";"0,00";"704.992.524,00"
"472.12.111";"u.adm sd koper";"0,00";"1.166.065.410,00";"0,00";"0,00";"0,00";"1.166.065.410,00"
"472.13.111";"u.adm sd tki";"0,00";"26.611.500,00";"0,00";"0,00";"0,00";"26.611.500,00"
"473.11.111";"u.adm smp mw";"0,00";"421.397.690,00";"0,00";"0,00";"0,00";"421.397.690,00"
"473.12.111";"u.adm smp koper";"0,00";"304.628.052,00";"0,00";"0,00";"0,00";"304.628.052,00"
"474.11.111";" u.adm sma mekar wangi";"0,00";"905.400.524,00";"0,00";"0,00";"0,00";"905.400.524,00"
"475.11.111";"u.anonim";"0,00";"-600.723.866,00";"0,00";"0,00";"0,00";"-600.723.866,00"
"481.11.111";"uang ekskul tk ciateul";"0,00";"62.294.500,00";"0,00";"0,00";"0,00";"62.294.500,00"
"481.12.111";"uang ekskul tk koper";"0,00";"51.473.500,00";"0,00";"0,00";"0,00";"51.473.500,00"
"481.13.111";"uang ekskul tk tki";"0,00";"26.106.900,00";"0,00";"0,00";"0,00";"26.106.900,00"
"482.11.111";"uang ekskul sd ciateul";"0,00";"39.261.500,00";"0,00";"0,00";"0,00";"39.261.500,00"
"482.12.111";"uang ekskul sd koper";"0,00";"41.988.425,00";"0,00";"0,00";"0,00";"41.988.425,00"
"482.13.111";"uang ekskul sd tki";"0,00";"39.740.200,00";"0,00";"0,00";"0,00";"39.740.200,00"
"484.11.111";"uang lain"" sma mekar wangi";"0,00";"1.100.000,00";"0,00";"0,00";"0,00";"1.100.000,00"
"486.11.111";"Uang formulir tk ciateul";"0,00";"53.760.000,00";"0,00";"0,00";"0,00";"53.760.000,00"
"486.12.111";"Uang formulir tk koper";"0,00";"76.300.000,00";"0,00";"0,00";"0,00";"76.300.000,00"
"486.13.111";"Uang formulir tk tki";"0,00";"42.690.000,00";"0,00";"0,00";"0,00";"42.690.000,00"
"486.14.111";"Uang formulir sd ciateul";"0,00";"71.700.000,00";"0,00";"0,00";"0,00";"71.700.000,00"
"486.15.111";"Uang formulir sd koper";"0,00";"122.180.000,00";"0,00";"0,00";"0,00";"122.180.000,00"
"486.15.112";"Uang formulir sd tki";"-48.175.000,00";"0,00";"0,00";"0,00";"-48.175.000,00";"0,00"
"486.16.111";"Uang formulir smp mekar wangi";"0,00";"110.325.000,00";"0,00";"0,00";"0,00";"110.325.000,00"
"486.17.111";"Uang formulir smp koper";"0,00";"148.900.000,00";"0,00";"0,00";"0,00";"148.900.000,00"
"486.18.111";"Uang formulir sma mekar wangi";"0,00";"219.975.000,00";"0,00";"0,00";"0,00";"219.975.000,00"
"487.11.111";"u.adm (alt&kons) tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"487.11.112";"u.adm(kons) tk ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"488.11.111";"u.adm (retreat) sd ctl";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"489.11.111";"u.adm (retreat) smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"521.11.111";"Sewa kantin pasundan";"0,00";"3.500.000,00";"0,00";"0,00";"0,00";"3.500.000,00"
"521.12.111";"Sewa kantin koper";"0,00";"363.600.000,00";"0,00";"0,00";"0,00";"363.600.000,00"
"521.13.111";"Sewa kantin mekar wangi";"0,00";"351.900.000,00";"0,00";"0,00";"0,00";"351.900.000,00"
"521.14.111";"Sewa kantin tki";"0,00";"8.475.000,00";"0,00";"0,00";"0,00";"8.475.000,00"
"521.15.111";"Sewa kantin ciateul";"0,00";"139.185.000,00";"0,00";"0,00";"0,00";"139.185.000,00"
"541.11.111";"Bunga bank";"0,00";"127.358.177,64";"1.587.383,17";"2.447.653,99";"0,00";"128.218.448,46"
"541.12.111";"Bunga deposito";"0,00";"2.312.801.650,20";"0,00";"10.828.759,00";"0,00";"2.323.630.409,20"
"551.11.111";"Hadiah/vouch./persembhn natal";"0,00";"426.469.975,00";"0,00";"17.400.000,00";"0,00";"443.869.975,00"
"609.11.111";"bpjs dibyr yysn (gab)";"107.594.222,00";"0,00";"56.253.366,00";"0,00";"163.847.588,00";"0,00"
"611.11.111";"bpjs";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"612.12.111";"Gaji guru sd koper";"815.000,00";"0,00";"0,00";"0,00";"815.000,00";"0,00"
